feature,label,true_x,true_y
[-0.5857926  -0.5969033  -0.59106666  0.96963376  0.9166667   0.16666667],15,40.59,64.083
[-0.58120936 -0.6127113  -0.58318025  0.9661901   0.9166667   0.16666667],15,40.59,64.083
[-0.62434715 -0.60510075 -0.6050693   0.94212276  0.9166667   0.16666667],15,40.59,64.083
[-0.62053764 -0.6020015  -0.60390633  0.9606662   0.9166667   0.16666667],15,40.59,64.083
[-0.61021763 -0.5808381  -0.60475385  0.9336183   0.9166667   0.16666667],15,40.59,64.083
[-0.630873   -0.60962355 -0.584512    0.9600486   0.9166667   0.16666667],15,40.59,64.083
[-0.6282764  -0.5870053  -0.5982314   1.          0.9166667   0.16666667],15,40.59,64.083
[-0.6255879  -0.6299538  -0.606873    0.96295834  0.9166667   0.16666667],15,40.59,64.083
[-0.6449744  -0.62191963 -0.6174716   0.973296    0.9166667   0.16666667],15,40.59,64.083
[-0.6266377  -0.6200508  -0.60163766  0.9445374   0.9166667   0.16666667],15,40.59,64.083
[-0.61810374 -0.62630314 -0.6268982   0.96648777  0.9166667   0.16666667],15,40.59,64.083
[-0.5383662  -0.56128085 -0.5626697   0.99527526  0.9166667   0.16666667],15,40.59,64.083
[-0.56517726 -0.60605943 -0.5902051   0.93838537  0.9166667   0.16666667],15,40.59,64.083
[-0.6354258  -0.6142807  -0.6276619   0.94605416  0.9166667   0.16666667],15,40.59,64.083
[-0.54964226 -0.561704   -0.5443943   1.          0.9166667   0.16666667],15,40.59,64.083
[-0.6075399  -0.6144252  -0.6130582   0.9701285   0.9166667   0.16666667],15,40.59,64.083
[-0.5722422  -0.6037733  -0.578311    0.9726475   0.9166667   0.16666667],15,40.59,64.083
[-0.6536866  -0.63567615 -0.6415458   0.95911115  0.9166667   0.16666667],15,40.59,64.083
[-0.6174885  -0.58510166 -0.59627545  0.96153873  0.9166667   0.16666667],15,40.59,64.083
[-0.6074036  -0.5826047  -0.600078    1.          0.9166667   0.16666667],15,40.59,64.083
[-0.62696105 -0.61701673 -0.6033112   0.97906643  0.9166667   0.16666667],15,40.59,64.083
[-0.5852189  -0.58368886 -0.58439755  0.9748472   0.9166667   0.16666667],15,40.59,64.083
[-0.61428654 -0.6201155  -0.64875805  0.9253666   0.9166667   0.16666667],15,40.59,64.083
[-0.6260143  -0.6152044  -0.6136398   0.9559906   0.9166667   0.16666667],15,40.59,64.083
[-0.59637696 -0.60496753 -0.59710586  0.9635748   0.9166667   0.16666667],15,40.59,64.083
[-0.56266767 -0.59480494 -0.5798561   0.9967475   0.9166667   0.16666667],15,40.59,64.083
[-0.58005255 -0.60281384 -0.58369464  0.9755344   0.9166667   0.16666667],15,40.59,64.083
[-0.64405847 -0.6021836  -0.61947936  0.96061593  0.9166667   0.16666667],15,40.59,64.083
[-0.6120263  -0.62165904 -0.6182471   0.9611928   0.9166667   0.16666667],15,40.59,64.083
[-0.5995556  -0.5999544  -0.5920835   0.96607953  0.9166667   0.16666667],15,40.59,64.083
[-0.62148345 -0.61790997 -0.6176885   0.9574238   0.9166667   0.16666667],15,40.59,64.083
[-0.60221297 -0.6052351  -0.5940695   0.9398048   0.9166667   0.16666667],15,40.59,64.083
[-0.635632   -0.6371526  -0.60312873  0.96791553  0.9166667   0.16666667],15,40.59,64.083
[-0.5842127  -0.5903458  -0.5927124   0.9895426   0.9166667   0.16666667],15,40.59,64.083
[-0.5588706  -0.5876592  -0.5576225   0.96600133  0.9166667   0.16666667],15,40.59,64.083
[-0.6197558  -0.6133662  -0.6091529   0.96882945  0.9166667   0.16666667],15,40.59,64.083
[-0.61148524 -0.5904994  -0.5846672   0.9698636   0.9166667   0.16666667],15,40.59,64.083
[-0.5586418  -0.5508645  -0.540654    0.963561    0.9166667   0.16666667],15,40.59,64.083
[-0.62970763 -0.6104468  -0.6006925   0.927564    0.9166667   0.16666667],15,40.59,64.083
[-0.6296797  -0.6309425  -0.62201893  0.9147927   0.9166667   0.16666667],15,40.59,64.083
[-0.6142676  -0.5972259  -0.5953268   0.94729483  0.9166667   0.16666667],15,40.59,64.083
[-0.6135658  -0.61450464 -0.6054404   0.9427158   0.9166667   0.16666667],15,40.59,64.083
[-0.59853387 -0.58600444 -0.59709436  0.9695097   0.9166667   0.16666667],15,40.59,64.083
[-0.6386696  -0.58567345 -0.6133862   0.9458326   0.9166667   0.16666667],15,40.59,64.083
[-0.5915972  -0.5949715  -0.58747846  0.93837714  0.9166667   0.16666667],15,40.59,64.083
[-0.5597365  -0.5912133  -0.56171525  0.9946187   0.9166667   0.16666667],15,40.59,64.083
[-0.5798767  -0.6052063  -0.60310584  0.93094456  0.9166667   0.16666667],15,40.59,64.083
[-0.6340611  -0.61092335 -0.59822315  0.9873506   0.9166667   0.16666667],15,40.59,64.083
[-0.5765323  -0.616714   -0.5998539   0.9578824   0.9166667   0.16666667],15,40.59,64.083
[-0.5906616  -0.6035548  -0.6189225   0.98904395  0.9166667   0.16666667],15,40.59,64.083
[-0.59912485 -0.5992047  -0.5882677   0.97489     0.9166667   0.16666667],15,40.59,64.083
[-0.61766213 -0.62658036 -0.5923333   0.91137123  0.9166667   0.16666667],15,40.59,64.083
[-0.59880084 -0.6070821  -0.6018098   0.9467562   0.9166667   0.16666667],15,40.59,64.083
[-0.56844383 -0.5862771  -0.5651388   0.9879775   0.9166667   0.16666667],15,40.59,64.083
[-0.6153794  -0.6272938  -0.620628    0.95166475  0.9166667   0.16666667],15,40.59,64.083
[ 1.         -1.          0.7822768   1.          0.9166667   0.16666667],15,40.59,64.083
[-0.59729546 -0.58902884 -0.58626246  0.9833901   0.9166667   0.16666667],15,40.59,64.083
[-0.6215869  -0.63254595 -0.62893313  0.9513942   0.9166667   0.16666667],15,40.59,64.083
[-0.58374345 -0.5855014  -0.5747261   0.97622633  0.9166667   0.16666667],15,40.59,64.083
[-0.58326364 -0.5985125  -0.5924904   0.97413856  0.9166667   0.16666667],15,40.59,64.083
[-0.6037444  -0.5980703  -0.5901874   0.9799714   0.9166667   0.16666667],15,40.59,64.083
[-0.6291422  -0.6163604  -0.60871583  0.953616    0.9166667   0.16666667],15,40.59,64.083
[-0.6014508  -0.60261506 -0.5965317   0.96585226  0.9166667   0.16666667],15,40.59,64.083
[-0.568857   -0.5833671  -0.60060793  0.93887067  0.9166667   0.16666667],15,40.59,64.083
[-0.6292447  -0.63348544 -0.6330304   0.92669046  0.9166667   0.16666667],15,40.59,64.083
[-0.6213805  -0.61816955 -0.612137    0.9900413   0.9166667   0.16666667],15,40.59,64.083
[-0.6265518  -0.62122333 -0.62938637  0.94692767  0.9166667   0.16666667],15,40.59,64.083
[-0.5660059  -0.5647975  -0.57529193  0.9576556   0.9166667   0.16666667],15,40.59,64.083
[-0.61316913 -0.59299064 -0.59155095  0.9664135   0.9166667   0.16666667],15,40.59,64.083
[-0.6027829  -0.6049015  -0.59794295  0.9477258   0.9166667   0.16666667],15,40.59,64.083
[-0.5981167  -0.62232244 -0.6173287   0.9456662   0.9166667   0.16666667],15,40.59,64.083
[-0.5904043  -0.586814   -0.5901203   0.97923166  0.9166667   0.16666667],15,40.59,64.083
[-0.60857797 -0.6203943  -0.6111258   0.9430654   0.9166667   0.16666667],15,40.59,64.083
[-0.33041078 -0.434438   -0.3148803   1.          0.9166667   0.16666667],15,40.59,64.083
[-0.597977   -0.6216579  -0.6003896   0.9571535   0.9166667   0.16666667],15,40.59,64.083
[-0.58062613 -0.58723    -0.5756073   0.97427076  0.9166667   0.16666667],15,40.59,64.083
[-0.60037404 -0.60732186 -0.59960335  0.96417207  0.9166667   0.16666667],15,40.59,64.083
[-0.58429134 -0.5922235  -0.5774756   0.9620443   0.9166667   0.16666667],15,40.59,64.083
[ 1.         -0.7506033   0.29443052  0.8497335   0.9166667   0.16666667],15,40.59,64.083
[-0.61556005 -0.6175288  -0.61363864  0.94515306  0.9166667   0.16666667],15,40.59,64.083
[-0.59494954 -0.6050811  -0.60219073  0.9609698   0.9166667   0.16666667],15,40.59,64.083
[-0.6051705  -0.6205023  -0.61290216  0.9515589   0.9166667   0.16666667],15,40.59,64.083
[-0.5956032  -0.57049835 -0.5883711   0.938555    0.9166667   0.16666667],15,40.59,64.083
[-0.6337671  -0.6231295  -0.62119144  0.9599412   0.9166667   0.16666667],15,40.59,64.083
[-0.61762804 -0.60201794 -0.59281635  1.          0.9166667   0.16666667],15,40.59,64.083
[-0.6122926  -0.5948621  -0.5863121   0.9710598   0.9166667   0.16666667],15,40.59,64.083
[-0.6434048  -0.6430581  -0.6431461   0.928978    0.9166667   0.16666667],15,40.59,64.083
[-0.64987886 -0.60929286 -0.61036825  0.94804454  0.9166667   0.16666667],15,40.59,64.083
[ 1.         -1.          1.          1.          0.9166667   0.16666667],15,40.59,64.083
[-0.5864195  -0.5847021  -0.5723027   0.979707    0.9166667   0.16666667],15,40.59,64.083
[-0.59738916 -0.61307365 -0.5913361   0.96174496  0.9166667   0.16666667],15,40.59,64.083
[-0.6030609  -0.6174671  -0.5983134   0.9561703   0.9166667   0.16666667],15,40.59,64.083
[-0.59681165 -0.5953629  -0.5976992   0.95773906  0.9166667   0.16666667],15,40.59,64.083
[-0.64405745 -0.6258004  -0.62854534  0.96309775  0.9166667   0.16666667],15,40.59,64.083
[-0.6205191  -0.60852385 -0.6300505   0.8851921   0.9166667   0.16666667],15,40.59,64.083
[-0.6469215  -0.63341856 -0.6159661   0.9468667   0.9166667   0.16666667],15,40.59,64.083
[-0.5786067  -0.5991677  -0.576219    0.9514997   0.9166667   0.16666667],15,40.59,64.083
[-0.64287245 -0.6271942  -0.61445975  0.93636465  0.9166667   0.16666667],15,40.59,64.083
[-0.6393528  -0.61564183 -0.63724774  0.9636323   0.9166667   0.16666667],15,40.59,64.083
[-0.59710866 -0.59828115 -0.5993655   0.93117774  0.9166667   0.16666667],15,40.59,64.083
[-0.65889525 -0.6474801  -0.6447456   0.94199234  0.9166667   0.16666667],15,40.59,64.083
[-0.5996671  -0.6063736  -0.58531046  0.951119    0.9166667   0.16666667],15,40.59,64.083
[-0.6212715  -0.6210675  -0.59212834  0.9482736   0.9166667   0.16666667],15,40.59,64.083
[-0.62690735 -0.6046407  -0.6185591   0.95229656  0.9166667   0.16666667],15,40.59,64.083
[-0.6584239  -0.61444294 -0.61531067  0.97349286  0.9166667   0.16666667],15,40.59,64.083
[-0.6017069  -0.61834794 -0.59298426  0.94513875  0.9166667   0.16666667],15,40.59,64.083
[-0.6080533  -0.63189685 -0.5815047   0.92742646  0.9166667   0.16666667],15,40.59,64.083
[-0.63491595 -0.60504705 -0.61649823  0.95481896  0.9166667   0.16666667],15,40.59,64.083
[-0.5931699  -0.59467983 -0.58877593  0.9522812   0.9166667   0.16666667],15,40.59,64.083
[-0.60056275 -0.61550134 -0.6314821   0.953978    0.9166667   0.16666667],15,40.59,64.083
[ 1.         -1.          1.          1.          0.9166667   0.16666667],15,40.59,64.083
[-0.6271803  -0.6206318  -0.60648096  0.94590193  0.9166667   0.16666667],15,40.59,64.083
[-0.5953599  -0.60251564 -0.6295502   0.9843934   0.9166667   0.16666667],15,40.59,64.083
[-0.64033246 -0.5971766  -0.5985506   0.9562893   0.9166667   0.16666667],15,40.59,64.083
[-0.5389801  -0.6030741  -0.5639721   0.94471675  0.9166667   0.16666667],15,40.59,64.083
[-0.60416096 -0.6495281  -0.6222768   0.9208628   0.9166667   0.16666667],15,40.59,64.083
[-0.573062   -0.578269   -0.54431766  1.          0.9166667   0.16666667],15,40.59,64.083
[-0.5755741  -0.58840144 -0.58557254  0.99608046  0.9166667   0.16666667],15,40.59,64.083
[-0.630597   -0.63218683 -0.61709887  0.9241243   0.9166667   0.16666667],15,40.59,64.083
[-0.64510983 -0.63108176 -0.6296522   0.9296678   0.9166667   0.16666667],15,40.59,64.083
[-0.22262429 -0.5605939  -0.4457765   0.81183606  0.9166667   0.16666667],15,40.59,64.083
[ 1.         -1.         -0.47387144 -1.          0.9166667   0.16666667],15,40.59,64.083
[-0.63613385 -0.6000923  -0.57838213  0.9762593   0.9166667   0.16666667],15,40.59,64.083
[-0.6096699  -0.62543106 -0.5909271   0.9586468   0.9166667   0.16666667],15,40.59,64.083
[-0.60328305 -0.6196785  -0.6359085   0.9203994   0.9166667   0.16666667],15,40.59,64.083
[-0.6003626  -0.62641215 -0.6010088   0.98816985  0.9166667   0.16666667],15,40.59,64.083
[-0.6401169  -0.6097252  -0.62690526  0.9364187   0.9166667   0.16666667],15,40.59,64.083
[-0.5844783  -0.6188329  -0.6164379   0.9401485   0.9166667   0.16666667],15,40.59,64.083
[-0.62082297 -0.60433614 -0.5979811   0.99796885  0.9166667   0.16666667],15,40.59,64.083
[-0.6060306  -0.5678547  -0.5857317   0.9496396   0.9166667   0.16666667],15,40.59,64.083
[-0.5240122  -0.6423855  -0.60890466  0.91533     0.9166667   0.16666667],15,40.59,64.083
[-0.6076555  -0.60722405 -0.59626967  0.9445334   0.9166667   0.16666667],15,40.59,64.083
[-0.6131318  -0.6037038  -0.5951765   0.94723195  0.9166667   0.16666667],15,40.59,64.083
[-0.6477927  -0.6311977  -0.6180699   0.97664076  0.9166667   0.16666667],15,40.59,64.083
[-0.5779317  -0.6082149  -0.6024041   0.9341952   0.9166667   0.16666667],15,40.59,64.083
[-0.5971539  -0.5933462  -0.5950244   0.9753053   0.9166667   0.16666667],15,40.59,64.083
[-0.60086673 -0.6031071  -0.56234974  0.9995212   0.9166667   0.16666667],15,40.59,64.083
[-0.58449113 -0.5819155  -0.5763825   0.9822233   0.9166667   0.16666667],15,40.59,64.083
[-0.6366422  -0.62187505 -0.62350434  0.9470057   0.9166667   0.16666667],15,40.59,64.083
[-0.65762764 -0.6527377  -0.6311911   0.9595625   0.9166667   0.16666667],15,40.59,64.083
[-0.6530026  -0.63247657 -0.62752724  0.94950324  0.9166667   0.16666667],15,40.59,64.083
[-0.5790514  -0.58792466 -0.5738659   0.9530969   0.9166667   0.16666667],15,40.59,64.083
[-0.6085973  -0.6149907  -0.5965812   0.9895619   0.9166667   0.16666667],15,40.59,64.083
[-0.60969085 -0.60797787 -0.59965396  0.98944306  0.9166667   0.16666667],15,40.59,64.083
[-0.6369436  -0.6336186  -0.6258218   0.9719029   0.9166667   0.16666667],15,40.59,64.083
[-0.6121605  -0.6252473  -0.65812826  0.9692497   0.9166667   0.16666667],15,40.59,64.083
[-0.6071391  -0.59892863 -0.5984495   0.97793114  0.9166667   0.16666667],15,40.59,64.083
[-0.5318031  -0.66768175 -0.44704533  0.9261654   0.9166667   0.16666667],15,40.59,64.083
[-0.65264016 -0.6506231  -0.6273475   0.9358982   0.9166667   0.16666667],15,40.59,64.083
[-0.6046494  -0.6266596  -0.6042828   0.93972725  0.9166667   0.16666667],15,40.59,64.083
[-0.65122694 -0.6516603  -0.6323039   0.94335836  0.9166667   0.16666667],15,40.59,64.083
[-0.5713997  -0.5991414  -0.58453983  0.9629691   0.9166667   0.16666667],15,40.59,64.083
[-0.62753826 -0.62092817 -0.61867833  0.9676511   0.9166667   0.16666667],15,40.59,64.083
[-0.59541786 -0.6088092  -0.60033584  0.9251276   0.9166667   0.16666667],15,40.59,64.083
[-0.6135897  -0.6098838  -0.5845718   0.95804363  0.9166667   0.16666667],15,40.59,64.083
[-0.60071725 -0.5818216  -0.5813431   0.98767453  0.9166667   0.16666667],15,40.59,64.083
[-0.6257333  -0.6095977  -0.6038426   0.95309895  0.9166667   0.16666667],15,40.59,64.083
[-0.62245077 -0.64590496 -0.6465734   0.91621804  0.9166667   0.16666667],15,40.59,64.083
[-0.6147346  -0.6015085  -0.59638476  0.96931446  0.9166667   0.16666667],15,40.59,64.083
[-0.5925247  -0.608006   -0.5998816   1.          0.9166667   0.16666667],15,40.59,64.083
[-0.6170571  -0.5958877  -0.6034818   0.9726373   0.9166667   0.16666667],15,40.59,64.083
[-0.60945106 -0.64193    -0.61141795  0.9312257   0.9166667   0.16666667],15,40.59,64.083
[-0.6117983  -0.60908324 -0.5882916   0.9540384   0.9166667   0.16666667],15,40.59,64.083
[-0.63328964 -0.616634   -0.617411    0.93820614  0.9166667   0.16666667],15,40.59,64.083
[-0.61478543 -0.5945178  -0.60448563  0.99775606  0.9166667   0.16666667],15,40.59,64.083
[-0.5961358  -0.60726076 -0.60806036  0.98194164  0.9166667   0.16666667],15,40.59,64.083
[-0.6408195  -0.6338479  -0.62753296  0.96288365  0.9166667   0.16666667],15,40.59,64.083
[-0.65309083 -0.64274126 -0.64921594  0.9443142   0.9166667   0.16666667],15,40.59,64.083
[-0.62198275 -0.6057021  -0.6049694   0.9448169   0.9166667   0.16666667],15,40.59,64.083
[-0.59381056 -0.6091116  -0.5881581   1.          0.9166667   0.16666667],15,40.59,64.083
[-0.61916834 -0.6244764  -0.6137597   0.9359344   0.9166667   0.16666667],15,40.59,64.083
[-0.5257926  -0.5928396  -0.6063255   0.91290945  0.9166667   0.16666667],15,40.59,64.083
[ 1.         -1.         -1.         -1.          0.9166667   0.16666667],15,40.59,64.083
[-0.5831171  -0.5830283  -0.578545    0.98958087  0.9166667   0.16666667],15,40.59,64.083
[-0.6351036  -0.61948967 -0.61966455  0.9351835   0.9166667   0.16666667],15,40.59,64.083
[-0.6062758  -0.62223595 -0.61264503  0.95960194  0.9166667   0.16666667],15,40.59,64.083
[-0.6250909  -0.61790913 -0.6142303   0.97050464  0.9166667   0.16666667],15,40.59,64.083
[-0.62452775 -0.61842406 -0.61501276  0.9543641   0.9166667   0.16666667],15,40.59,64.083
[-0.6090005  -0.596886   -0.6200225   0.93405265  0.9166667   0.16666667],15,40.59,64.083
[-0.5738387  -0.57583755 -0.5675932   0.9424899   0.9166667   0.16666667],15,40.59,64.083
[-0.5989712  -0.6014544  -0.59007543  0.97662735  0.9166667   0.16666667],15,40.59,64.083
[-0.59086907 -0.59871733 -0.5902651   0.9827272   0.9166667   0.16666667],15,40.59,64.083
[-0.6073681  -0.6014054  -0.5993908   0.9500415   0.9166667   0.16666667],15,40.59,64.083
[-0.6149542  -0.6024463  -0.59766394  0.9270116   0.9166667   0.16666667],15,40.59,64.083
[-0.6007169  -0.6203057  -0.60449654  0.9573454   0.9166667   0.16666667],15,40.59,64.083
[-0.6423894  -0.63876927 -0.6301445   0.9516768   0.9166667   0.16666667],15,40.59,64.083
[-0.63569605 -0.65803385 -0.62679017  0.9799969   0.9166667   0.16666667],15,40.59,64.083
[-0.622772   -0.6299242  -0.6462264   0.97571135  0.9166667   0.16666667],15,40.59,64.083
[-0.5969102  -0.602409   -0.5842681   0.97187525  0.9166667   0.16666667],15,40.59,64.083
[-0.61377084 -0.6000834  -0.5977096   0.9670815   0.9166667   0.16666667],15,40.59,64.083
[-0.6061126  -0.5834349  -0.59905714  0.9678353   0.9166667   0.16666667],15,40.59,64.083
[-0.60425293 -0.6133522  -0.6271659   0.94270533  0.9166667   0.16666667],15,40.59,64.083
[-0.6101775  -0.6292322  -0.60169286  0.94146866  0.9166667   0.16666667],15,40.59,64.083
[-0.577885   -0.57862365 -0.56975454  0.99666005  0.9166667   0.16666667],15,40.59,64.083
[-0.62444764 -0.6940929  -0.6016356   1.          0.9166667   0.16666667],15,40.59,64.083
[-0.62215054 -0.57254416 -0.59975535  0.9325293   0.9166667   0.16666667],15,40.59,64.083
[-0.6291509  -0.6075064  -0.6035169   0.97293097  0.9166667   0.16666667],15,40.59,64.083
[-0.6085747  -0.62366563 -0.6199551   0.9443907   0.9166667   0.16666667],15,40.59,64.083
[-0.58711445 -0.61413085 -0.60334885  0.9623345   0.9166667   0.16666667],15,40.59,64.083
[-0.6074303  -0.6067501  -0.5918833   0.9553329   0.9166667   0.16666667],15,40.59,64.083
[-0.61674964 -0.6280907  -0.61204696  0.9279225   0.9166667   0.16666667],15,40.59,64.083
[ 1.         -1.         -0.544994   -1.          0.9166667   0.16666667],15,40.59,64.083
[-0.6186977  -0.60820705 -0.5970374   0.9482867   0.9166667   0.16666667],15,40.59,64.083
[-0.60430086 -0.64697784 -0.6221287   0.94940335  0.9166667   0.16666667],15,40.59,64.083
[-0.60680264 -0.63960284 -0.62274116  0.9630955   0.9166667   0.16666667],15,40.59,64.083
[-0.5821925  -0.5983697  -0.5940384   0.96557033  0.9166667   0.16666667],15,40.59,64.083
[-0.63393444 -0.5883473  -0.61940134  0.8932305   0.9166667   0.16666667],15,40.59,64.083
[-0.57380986 -0.60544586 -0.6023586   0.9697476   0.9166667   0.16666667],15,40.59,64.083
[-0.6533163  -0.6605935  -0.6477112   0.86257285  0.9166667   0.16666667],15,40.59,64.083
[-0.58429337 -0.56750554 -0.58416736  0.9690166   0.9166667   0.16666667],15,40.59,64.083
[-0.5985337  -0.6082977  -0.60989255  0.9520366   0.9166667   0.16666667],15,40.59,64.083
[-0.6160418  -0.606867   -0.5925323   0.95138985  0.9166667   0.16666667],15,40.59,64.083
[ 1.         -1.          1.         -1.          0.9166667   0.16666667],15,40.59,64.083
[-0.6130387  -0.6124869  -0.5996098   0.9695892   0.9166667   0.16666667],15,40.59,64.083
[-0.5655898  -0.5951292  -0.5886646   0.9382156   0.9166667   0.16666667],15,40.59,64.083
[-0.6135803  -0.6283939  -0.6231996   0.96350634  0.9166667   0.16666667],15,40.59,64.083
[-0.60736704 -0.6095209  -0.6144528   0.93438464  0.9166667   0.16666667],15,40.59,64.083
[ 1.         -1.         -0.24493872 -1.          0.9166667   0.16666667],15,40.59,64.083
[-0.62231064 -0.602957   -0.6039801   0.9417877   0.9166667   0.16666667],15,40.59,64.083
[-0.62609446 -0.6062234  -0.58899915  0.95905966  0.9166667   0.16666667],15,40.59,64.083
[-0.67265016 -0.62834024 -0.6308463   0.9746606   0.9166667   0.16666667],15,40.59,64.083
[-0.6061469  -0.5847438  -0.58969074  0.9213071   0.9166667   0.16666667],15,40.59,64.083
[-0.5197191  -0.5840402  -0.5070131   0.89585704  0.9166667   0.16666667],15,40.59,64.083
[-0.58340734 -0.6054305  -0.5818769   0.94489425  0.9166667   0.16666667],15,40.59,64.083
[ 1.         -1.          1.          0.8499623   0.9166667   0.16666667],15,40.59,64.083
[-0.62905204 -0.6290354  -0.6079469   0.95185983  0.9166667   0.16666667],15,40.59,64.083
[-0.5783631  -0.57083654 -0.5616949   0.9740866   0.9166667   0.16666667],15,40.59,64.083
[-0.619927   -0.63633305 -0.6114348   0.93262494  0.9166667   0.16666667],15,40.59,64.083
[-0.6030583  -0.62106353 -0.59069127  0.9606558   0.9166667   0.16666667],15,40.59,64.083
[-0.63066185 -0.61805487 -0.607068    1.          0.9166667   0.16666667],15,40.59,64.083
[-0.6207369  -0.61695945 -0.61196226  0.99293154  0.9166667   0.16666667],15,40.59,64.083
[-0.6689741  -0.6231286  -0.63021636  0.936504    0.9166667   0.16666667],15,40.59,64.083
[-0.6315105  -0.6195847  -0.614437    0.96933806  0.9166667   0.16666667],15,40.59,64.083
[-0.607288   -0.59265107 -0.5773524   1.          0.9166667   0.16666667],15,40.59,64.083
[-0.6305678  -0.6241104  -0.6052773   0.92202306  0.9166667   0.16666667],15,40.59,64.083
[-0.61038864 -0.61764044 -0.6178847   0.9507999   0.9166667   0.16666667],15,40.59,64.083
[-0.6320306  -0.59646326 -0.66791016  0.9432451   0.9166667   0.16666667],15,40.59,64.083
[-0.41335845 -0.7506057  -0.58842266  0.9541118   0.9166667   0.16666667],15,40.59,64.083
[-0.6284459  -0.6117054  -0.61651814  0.941571    0.9166667   0.16666667],15,40.59,64.083
[-0.59947014 -0.5990023  -0.58797884  0.9262958   0.9166667   0.16666667],15,40.59,64.083
[-0.5734126  -0.58483183 -0.62173676  0.9671206   0.9166667   0.16666667],15,40.59,64.083
[-0.60991436 -0.60553664 -0.6142053   0.9741477   0.9166667   0.16666667],15,40.59,64.083
[1.         0.6308884  1.         1.         0.9166667  0.16666667],15,40.59,64.083
[-0.5868984  -0.6028347  -0.59021896  0.9323373   0.9166667   0.16666667],15,40.59,64.083
[-0.6197115  -0.6135175  -0.61645687  0.93020946  0.9166667   0.16666667],15,40.59,64.083
[-0.640915   -0.6191914  -0.63801783  0.9316877   0.9166667   0.16666667],15,40.59,64.083
[-0.5921046  -0.61321205 -0.5997248   0.9782455   0.9166667   0.16666667],15,40.59,64.083
[-0.6243804  -0.65200126 -0.60125756  0.96587366  0.9166667   0.16666667],15,40.59,64.083
[-0.5863154  -0.593635   -0.60629916  0.97294146  0.9166667   0.16666667],15,40.59,64.083
[-0.62827545 -0.57882476 -0.5939169   0.8846325   0.9166667   0.16666667],15,40.59,64.083
[-0.59761924 -0.582939   -0.5827254   0.9907641   0.9166667   0.16666667],15,40.59,64.083
[-0.6725983  -0.66716963 -0.6647429   0.9145977   0.9166667   0.16666667],16,29.643,64.083
[-0.59985363 -0.64427435 -0.61693126  0.9268909   0.9166667   0.16666667],16,29.643,64.083
[1.         0.5712608  1.         1.         0.9166667  0.16666667],16,29.643,64.083
[-0.66149116 -0.652447   -0.6394825   0.9559877   0.9166667   0.16666667],16,29.643,64.083
[ 0.88511384 -0.6118067   0.05135401  0.23364888  0.9166667   0.16666667],16,29.643,64.083
[-0.7066819  -0.6638865  -0.6403051   0.9082601   0.9166667   0.16666667],16,29.643,64.083
[-0.6473753  -0.65048873 -0.64651877  0.9457466   0.9166667   0.16666667],16,29.643,64.083
[-0.5888078  -0.60557693 -0.6379114   0.98866653  0.9166667   0.16666667],16,29.643,64.083
[-0.6180761  -0.63277394 -0.6228641   0.91889215  0.9166667   0.16666667],16,29.643,64.083
[-0.62525415 -0.6414766  -0.64175296  0.9690448   0.9166667   0.16666667],16,29.643,64.083
[-0.6539374  -0.66816187 -0.6776095   0.9365634   0.9166667   0.16666667],16,29.643,64.083
[ 1.         -1.          0.06067359 -0.42840502  0.9166667   0.16666667],16,29.643,64.083
[-0.65326643 -0.6414332  -0.6220373   0.95828754  0.9166667   0.16666667],16,29.643,64.083
[-0.65824085 -0.65416557 -0.6531795   0.9565275   0.9166667   0.16666667],16,29.643,64.083
[-0.6657973  -0.64975435 -0.663678    0.87946975  0.9166667   0.16666667],16,29.643,64.083
[-0.7019442  -0.67268276 -0.6920125   0.92450225  0.9166667   0.16666667],16,29.643,64.083
[-0.6826145  -0.67237604 -0.64432555  0.9375028   0.9166667   0.16666667],16,29.643,64.083
[-0.6785901  -0.6584634  -0.6303403   0.9934327   0.9166667   0.16666667],16,29.643,64.083
[-0.64813596 -0.615658   -0.6142484   0.9785099   0.9166667   0.16666667],16,29.643,64.083
[-0.6713142  -0.6829152  -0.6766663   0.9174009   0.9166667   0.16666667],16,29.643,64.083
[-0.62288886 -0.63935316 -0.614981    0.94925886  0.9166667   0.16666667],16,29.643,64.083
[-0.67041683 -0.654119   -0.64568007  0.9565423   0.9166667   0.16666667],16,29.643,64.083
[-0.64528626 -0.6521716  -0.6489618   0.92947173  0.9166667   0.16666667],16,29.643,64.083
[-0.66362435 -0.65130633 -0.6583489   0.9527135   0.9166667   0.16666667],16,29.643,64.083
[-0.6696381  -0.6438401  -0.64766264  0.94399196  0.9166667   0.16666667],16,29.643,64.083
[-0.66395044 -0.6505566  -0.66901135  0.9549447   0.9166667   0.16666667],16,29.643,64.083
[-0.64441097 -0.6402055  -0.6398808   0.95905113  0.9166667   0.16666667],16,29.643,64.083
[-0.65966135 -0.65994287 -0.654565    0.9478482   0.9166667   0.16666667],16,29.643,64.083
[-0.66208863 -0.6445652  -0.6495856   0.94209     0.9166667   0.16666667],16,29.643,64.083
[-0.63079166 -0.6455949  -0.61994356  0.9090572   0.9166667   0.16666667],16,29.643,64.083
[-0.6659928  -0.66243935 -0.6734718   0.88702303  0.9166667   0.16666667],16,29.643,64.083
[-0.6954452  -0.6504049  -0.6537401   0.8935588   0.9166667   0.16666667],16,29.643,64.083
